address,duration_minutes,feat_1,feat_2,geometry,poly_side,atm,bank,bus_station,bus_stop,cafe,device_charging_station,office,public_service,restaurant,shelter,station,traffic_signals,waste_basket
8811aa4b1bfffff,3.933333444444445,0.0,9.0,"POLYGON ((37.23295369804448 55.44443719377605, 37.23735418525037 55.44052189361635, 37.24517334008973 55.44100101873144, 37.2485934993084 55.44539576882745, 37.24419313932395 55.44931152087315, 37.23637249270875 55.4488320709068, 37.23295369804448 55.44443719377605))",poly0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa72dbfffff,0.8878406153425088,0.0,0.0,"POLYGON ((37.47373803648498 55.93189700769308, 37.47817682348023 55.92798309264758, 37.48610778546253 55.9284627086097, 37.4896014962452 55.93285655996508, 37.48516285341317 55.93677092814002, 37.4772303554353 55.93629099180011, 37.47373803648498 55.93189700769308))",poly2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa42d3fffff,0.9250425253391836,0.0,0.0,"POLYGON ((37.1817129755768 55.67555173673762, 37.1861410985552 55.67164567140246, 37.19400012161489 55.67213530354299, 37.19743252826243 55.67653132615956, 37.19300453102542 55.68043784326962, 37.18514400120615 55.67994788595795, 37.1817129755768 55.67555173673762))",poly0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881181b01bfffff,0.8526794710998434,0.0,0.0,"POLYGON ((37.56197227582179 55.4641731694446, 37.56635584849532 55.46024122799763, 37.57420407254345 55.46070061345213, 37.57767022826679 55.4650922603069, 37.57328680150265 55.46902465498371, 37.56543707291164 55.46856494954639, 37.56197227582179 55.4641731694446))",poly0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa69ebfffff,1.855208375,0.0,32.0,"POLYGON ((37.91017784638962 55.65593479560921, 37.91456124740196 55.65199019663255, 37.92247247988545 55.65243392699946, 37.92600184160074 55.65682257073283, 37.92161860777398 55.66076762435704, 37.91370584484604 55.66032357957123, 37.91017784638962 55.65593479560921))",poly1,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa78a7fffff,0.533333,0.0,1.0,"POLYGON ((37.70104150548968 55.71520230515258, 37.70544359156482 55.71127026808919, 37.71335026599438 55.71172891111724, 37.71685638186121 55.71611990861351, 37.71245445144712 55.72005239957172, 37.70454624930608 55.71959343910935, 37.70104150548968 55.71520230515258))",poly1,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa7361fffff,6.4800000666666655,0.0,30.0,"POLYGON ((37.39401795790268 55.79320379073926, 37.3984464284068 55.78929000322484, 37.40634446520014 55.78977020470619, 37.40981555415724 55.79416451550448, 37.40538722227107 55.79807875574093, 37.3974876626127 55.79759823242704, 37.39401795790268 55.79320379073926))",poly2,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa71a9fffff,4.369,0.0,50.0,"POLYGON ((37.58377450636426 55.80460675602215, 37.58819307939128 55.80068340241643, 37.5961079447876 55.80115216243868, 37.59960576726982 55.80554459503917, 37.59518734383493 55.80946840213482, 37.58727094812643 55.80899932311026, 37.58377450636426 55.80460675602215))",poly2,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8811aa459bfffff,4.017460309523808,0.0,42.0,"POLYGON ((37.44995742921255 55.72127984071826, 37.45437490117681 55.71736105927415, 37.46226345994641 55.71783551673243, 37.46573606604931 55.72222907675324, 37.4613187354151 55.72614831110663, 37.4534286571513 55.72567353250001, 37.44995742921255 55.72127984071826))",poly0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa65adfffff,4.211904714285715,0.0,7.0,"POLYGON ((37.99225113967647 55.90773387295234, 37.99665649393185 55.90379231402593, 38.00462246309191 55.90423877198678, 38.00818462986236 55.90862710151082, 38.00377944961548 55.91256911553593, 37.99581192838482 55.91212234490912, 37.99225113967647 55.90773387295234))",poly3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6743fffff,8.961538461538463,0.0,13.0,"POLYGON ((37.79773247087165 55.93015111318782, 37.80215187719836 55.92622029201741, 37.81010739725057 55.92667963445961, 37.81364505788058 55.93107011359356, 37.80922581445817 55.93500138915764, 37.80126874729825 55.93454173116459, 37.79773247087165 55.93015111318782))",poly3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6abbfffff,4.1272222,0.0,30.0,"POLYGON ((37.87609330057547 55.75456866462572, 37.88048921678817 55.7506286711398, 37.88841678861036 55.75107761964784, 37.8919499806364 55.75546687634622, 37.88755423044886 55.75940732440974, 37.87962512200874 55.758958061168, 37.87609330057547 55.75456866462572))",poly3,2.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
881181b635fffff,6.5553763225806465,0.0,31.0,"POLYGON ((37.64445223198394 55.57789464732797, 37.64884303041731 55.57396162710162, 37.65671914524767 55.5744194750234, 37.66020597710308 55.57881066168684, 37.6558153300758 55.58274413551783, 37.64793769959055 55.58228596905126, 37.64445223198394 55.57789464732797))",poly1,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa40d9fffff,1.4062800157734288,0.0,0.0,"POLYGON ((37.24412636229865 55.65014822513252, 37.24854815661729 55.64623816484409, 37.25640718853865 55.64672313105684, 37.25984593303827 55.65111848183592, 37.25542426785065 55.65502899414984, 37.24756372883881 55.65454370362903, 37.24412636229865 55.65014822513252))",poly0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4e2dfffff,1.0310651879783976,0.0,0.0,"POLYGON ((37.35943652509346 55.57770690432297, 37.36384390454775 55.57378874840344, 37.37169807985572 55.5742642811597, 37.37514638133665 55.5786582925609, 37.37073913709428 55.58257690094882, 37.36288345596536 55.58210104543723, 37.35943652509346 55.57770690432297))",poly0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881181b547fffff,0.009699638129371418,0.0,0.0,"POLYGON ((37.67618335930753 55.504331657514, 37.68056450980075 55.50039489939233, 37.68842906868535 55.50084845648411, 37.69191398824172 55.5052390898814, 37.68753299041694 55.50917630169504, 37.67966692017152 55.50872242639002, 37.67618335930753 55.504331657514))",poly1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa01c3fffff,3.6125,0.0,4.0,"POLYGON ((37.20440559046392 55.98215706864698, 37.20886561498347 55.97825869528121, 37.21678538068187 55.97875663261823, 37.22024665192801 55.98315326753215, 37.21578675635666 55.98705209294454, 37.20786546039304 55.9865538313659, 37.20440559046392 55.98215706864698))",poly2,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa78bbfffff,3.9658333,0.0,20.0,"POLYGON ((37.70976487605328 55.74502133329491, 37.71416963282005 55.74108970155989, 37.72208269666254 55.7415487371334, 37.72559253376201 55.74593972165727, 37.72118793338294 55.74987180733736, 37.71327333931711 55.74941245451901, 37.70976487605328 55.74502133329491))",poly1,1.0,3.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6dc1fffff,0.18000180445595532,0.0,0.0,"POLYGON ((38.05173165433866 55.79373769279533, 38.05612125198961 55.78978973562664, 38.06406966796379 55.79022890948268, 38.06763003158482 55.794616352481, 38.06324061041545 55.79856476488941, 38.05529064893978 55.79812527903075, 38.05173165433866 55.79373769279533))",poly3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa632bfffff,5.548148222222223,0.0,9.0,"POLYGON ((37.6815158827653 55.7852451588524, 37.68592661385452 55.78131615795068, 37.69384524991139 55.78177821815114, 37.69735468692373 55.78616959680966, 37.69294411090354 55.79009905157101, 37.68502394260212 55.78963667378458, 37.6815158827653 55.7852451588524))",poly3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa7b05fffff,7.807407416666668,0.0,36.0,"POLYGON ((37.51614834539789 55.66246211625656, 37.52055565532708 55.65853819440152, 37.52843806062224 55.65900668432794, 37.5319146732451 55.66339941636402, 37.52750750801746 55.6673237913625, 37.51962358526893 55.66685498115171, 37.51614834539789 55.66246211625656))",poly0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa7057fffff,0.12145340694241838,0.0,0.0,"POLYGON ((37.49365372795492 55.8619874736457, 37.49808378186616 55.85807048146508, 37.50600276672797 55.85854665754569, 37.50949322893867 55.86294014600107, 37.50506331984572 55.86685759134767, 37.49714280352465 55.86638109504295, 37.49365372795492 55.8619874736457))",poly2,0.0,1.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4c65fffff,2.608333375,0.0,8.0,"POLYGON ((37.42168522412069 55.55216241455105, 37.42608627539319 55.5482402808594, 37.4339404010066 55.54871114832122, 37.43739498126918 55.55310447133321, 37.43299406856851 55.55702705773479, 37.42513843683945 55.55655586838463, 37.42168522412069 55.55216241455105))",poly0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4031fffff,2.743705358001952,0.0,0.0,"POLYGON ((37.22747062771979 55.59055230669731, 37.23188699954646 55.58664142092064, 37.23973339451006 55.58712552646571, 37.24316491961491 55.59152084242046, 37.23874867560249 55.595432180124, 37.23090077847841 55.59494774991582, 37.22747062771979 55.59055230669731))",poly0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa450dfffff,4.24166675,0.0,4.0,"POLYGON ((37.33848593053407 55.65594148509202, 37.34290288539164 55.65202665359772, 37.35077033854854 55.65250596104504, 37.35422234746342 55.65690042287159, 37.34980552713966 55.66081570678642, 37.34193656317258 55.66033607642419, 37.33848593053407 55.65594148509202))",poly0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa7149fffff,5.727777666666667,0.0,3.0,"POLYGON ((37.4537474538288 55.79264142754124, 37.45817237230268 55.78872450585267, 37.4660749185003 55.78920097895828, 37.46955407093347 55.79359469467499, 37.46512929449895 55.79751206932795, 37.4572252233942 55.79703527526991, 37.4537474538288 55.79264142754124))",poly2,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa7b47fffff,5.2761905,0.0,14.0,"POLYGON ((37.49156651126172 55.66936814285891, 37.49597599507882 55.6654457008539, 37.50385782859346 55.66591593577608, 37.5073316952063 55.670308933308, 37.50292235473652 55.67423182836195, 37.49503900411025 55.67376127280525, 37.49156651126172 55.66936814285891))",poly0,2.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
881181b5d5fffff,0.26683691742913007,0.0,0.0,"POLYGON ((37.76620295786788 55.55140054637625, 37.77058380052147 55.54746043972407, 37.77846415715644 55.54790987470948, 37.78196518880302 55.55229973309942, 37.77758450428769 55.556240293809, 37.76970262979015 55.55579054204196, 37.76620295786788 55.55140054637625))",poly1,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4107fffff,0.013086504464784293,0.0,0.0,"POLYGON ((37.21086522950205 55.53095351500321, 37.21527619065238 55.52704180974095, 37.22310998777194 55.52752504862472, 37.2265343208034 55.53192031775635, 37.22212348616071 55.53583247484855, 37.21428819178738 55.5353489109491, 37.21086522950205 55.53095351500321))",poly0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa7209fffff,4.165432148148148,0.0,27.0,"POLYGON ((37.39675492793388 55.87284402279793, 37.40119183798667 55.86893240204261, 37.40910542528747 55.86941494613821, 37.41258363121946 55.87380943259338, 37.40814686048194 55.87772150612879, 37.40023174429886 55.87723864039884, 37.39675492793388 55.87284402279793))",poly2,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4ea7fffff,2.7794117647058827,0.0,17.0,"POLYGON ((37.46223688418782 55.61319830089155, 37.46664208057083 55.60927578476017, 37.47451093861309 55.6097460670971, 37.47797611205164 55.61413918671108, 37.47357105695703 55.61806215574529, 37.46570068694026 55.61759155223292, 37.46223688418782 55.61319830089155))",poly0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881181b2b7fffff,0.02609850613031178,0.0,0.0,"POLYGON ((37.58277357346299 55.49052355760619, 37.58715872030881 55.48659127475237, 37.59501352513876 55.48705020100603, 37.59848469009616 55.49144172970963, 37.5940996905235 55.49537446588663, 37.58624337852559 55.49491522000734, 37.58277357346299 55.49052355760619))",poly0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6b59fffff,5.274102584615384,0.0,65.0,"POLYGON ((37.74063583037911 55.679801664769, 37.74503180558759 55.67586655207545, 37.75293471973984 55.67632161469209, 37.75644318493037 55.68071210688608, 37.75204736738238 55.68464767360639, 37.74414292678439 55.68419229407655, 37.74063583037911 55.679801664769))",poly1,1.0,1.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
881181a48dfffff,0.25425209043234037,0.0,0.0,"POLYGON ((38.01352411045837 55.57785012454482, 38.01789311170933 55.5738979390954, 38.02579723311943 55.57433276449158, 38.02933388123333 55.57872008832431, 38.0249650524422 55.58267272875469, 38.0170594028772 55.58223759034244, 38.01352411045837 55.57785012454482))",poly1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4553fffff,0.7255603612700472,0.0,0.0,"POLYGON ((37.34690880491283 55.68574342236281, 37.35132846529258 55.68182900339946, 37.35920226103126 55.68230873185231, 37.36265790948558 55.68670320197282, 37.35823838431471 55.69061807340663, 37.35036307528552 55.69013802221946, 37.34690880491283 55.68574342236281))",poly0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4c39fffff,4.977777708333334,0.0,48.0,"POLYGON ((37.46600250880066 55.57993386789961, 37.47040394163449 55.57601020847407, 37.47826675753666 55.57647920609023, 37.48172965008214 55.58087218428518, 37.47732835852298 55.58479629661242, 37.46946403294886 55.58432697781321, 37.46600250880066 55.57993386789961))",poly0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa619dfffff,1.3076872942828333,0.0,0.0,"POLYGON ((37.84534662076062 55.81983580994812, 37.84975134089645 55.81589930145117, 37.85768914812622 55.81635221487895, 37.86122377546516 55.82074195183748, 37.85681922010722 55.82467891483675, 37.84887987243039 55.82422568634581, 37.84534662076062 55.81983580994812))",poly3,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6c61fffff,2.6833332,0.0,10.0,"POLYGON ((37.97937746067048 55.79809219082387, 37.98377185744131 55.79414810451713, 37.99171564395765 55.79459194928439, 37.99526657688016 55.79898019341755, 37.99087235244768 55.80292473470642, 37.98292702255132 55.80248057685085, 37.97937746067048 55.79809219082387))",poly3,3.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa75adfffff,3.3559523571428573,0.0,14.0,"POLYGON ((37.73853282366875 55.92252816682817, 37.74295493374738 55.91860019638867, 37.75090444955001 55.91906300177443, 37.75443339956448 55.92345409402434, 37.75001144889856 55.9273825186275, 37.74206038860296 55.92691939678751, 37.73853282366875 55.92252816682817))",poly3,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4db9fffff,5.287121227272727,0.0,22.0,"POLYGON ((37.55183552660549 55.55571746073799, 37.55622938557485 55.55178863587285, 37.56409419113702 55.55225154103032, 37.56756664839295 55.55664359098412, 37.56317293540443 55.56057286908101, 37.55530661898382 55.56010964396277, 37.55183552660549 55.55571746073799))",poly0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6c6dfffff,4.766049333333334,1.0,27.0,"POLYGON ((37.96788634619408 55.79325896394516, 37.97228091459932 55.78931533257593, 37.98022289901026 55.78975974624059, 37.98377185744131 55.79414810451713, 37.97937746067048 55.79809219082387, 37.97143393363133 55.79764746388742, 37.96788634619408 55.79325896394516))",poly3,4.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa6855fffff,3.674074166666666,0.0,18.0,"POLYGON ((37.83377801751356 55.70189383024065, 37.8381708348642 55.6979545141713, 37.84608507472175 55.69840445734655, 37.84960802828761 55.70279403203689, 37.84521537410895 55.70673380249627, 37.83729960299225 55.70628354384603, 37.83377801751356 55.70189383024065))",poly1,1.0,7.0,0.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8811aa7265fffff,4.7466666,0.0,5.0,"POLYGON ((37.38825394111279 55.84304753066056, 37.39268812675509 55.83913548793471, 37.40059530948258 55.83961762037781, 37.40406983273493 55.84401211733564, 37.39963578571681 55.84792461278889, 37.39172707662438 55.84744215852682, 37.38825394111279 55.84304753066056))",poly2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88118cda1dfffff,1.6327033208669222,0.0,0.0,"POLYGON ((38.12151306551444 55.57116917118771, 38.12587492458695 55.56721120771242, 38.13378589334185 55.56763906480248, 38.13733653409665 55.57202519673456, 38.13297485360429 55.57598361556965, 38.12506235357584 55.57555544708416, 38.12151306551444 55.57116917118771))",poly1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa5401fffff,3.395238,0.0,7.0,"POLYGON ((37.09161804086194 55.73261060142183, 37.09605749964515 55.72871089502401, 37.10392039308656 55.72920790665503, 37.1073453353147 55.73360495102786, 37.1029059974904 55.73750510884421, 37.09504159628587 55.73700777083878, 37.09161804086194 55.73261060142183))",poly0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa0001fffff,0.02309477353246219,0.0,0.0,"POLYGON ((37.14249490681328 55.99913490391985, 37.14696039031816 55.99524027010668, 37.1548786042766 55.99574258290178, 37.15833286386557 56.00013985459215, 37.15386750584209 56.00403494019846, 37.14594776255071 56.00353230229068, 37.14249490681328 55.99913490391985))",poly2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa72a5fffff,7.277777757575756,0.0,33.0,"POLYGON ((37.5041234996112 55.8751682636244, 37.50855436140149 55.87125110915044, 37.5164766989601 55.87172704846716, 37.51996970733788 55.87612046227041, 37.51553899106253 55.88003806996038, 37.50761512069503 55.87956181060115, 37.5041234996112 55.8751682636244))",poly2,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa09adfffff,6.976190571428571,0.0,21.0,"POLYGON ((37.33237352037725 55.81034746839596, 37.33680743532056 55.80643739733382, 37.34470399113692 55.80692196660819, 37.34816815379111 55.81131692962051, 37.34373437404634 55.81522745316111, 37.33583629625208 55.81474256118077, 37.33237352037725 55.81034746839596))",poly2,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
8811aa72a9fffff,6.042156823529413,0.0,17.0,"POLYGON ((37.49082681156695 55.88691765633408, 37.49525972479916 55.88300153728719, 37.50318330580234 55.88347867403186, 37.50667550659733 55.88787225000917, 37.50224273819681 55.891788822226, 37.49431762397015 55.89131136526555, 37.49082681156695 55.88691765633408))",poly2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4e55fffff,1.1116214901446808,0.0,0.0,"POLYGON ((37.34331654856014 55.61439202054622, 37.34772877799768 55.61047575090006, 37.35558868572349 55.61095344374876, 37.35903787175567 55.61534772913652, 37.35462577685517 55.61926445120248, 37.34676436119138 55.61878643543091, 37.34331654856014 55.61439202054622))",poly0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4f43fffff,0.37302445320509736,0.0,0.0,"POLYGON ((37.3387724114605 55.55134166490038, 37.34317817593205 55.54742384143507, 37.35102574709622 55.5478998184412, 37.35446905678017 55.55229394199059, 37.35006342617767 55.55621221782724, 37.34221435182903 55.55573591771324, 37.3387724114605 55.55134166490038))",poly0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa406bfffff,2.1536171145079424,0.0,0.0,"POLYGON ((37.16914111114628 55.5827516812444, 37.17356000328292 55.57884363012707, 37.1814003823124 55.57933109192948, 37.18482336856546 55.58372693034692, 37.18040460089316 55.58763543314112, 37.17256272231158 55.58714764581079, 37.16914111114628 55.5827516812444))",poly0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6997fffff,3.4018517777777775,0.0,9.0,"POLYGON ((37.96741918235997 55.68009219971641, 37.97180174048729 55.67614532705694, 37.97972193251529 55.67658623387175, 37.9832611003858 55.68097432682539, 37.97887871292568 55.6849216543546, 37.97095698672664 55.68448043403136, 37.96741918235997 55.68009219971641))",poly1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa784bfffff,4.764015159090907,0.0,44.0,"POLYGON ((37.55790677045091 55.71517502705169, 37.56231727200471 55.71125044041995, 37.57021297282834 55.71171799578812, 37.57369969468361 55.71611045732162, 37.56928934059166 55.72003549729055, 37.56139211698494 55.71956762235907, 37.55790677045091 55.71517502705169))",poly0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6957fffff,3.4366668,0.0,5.0,"POLYGON ((37.85129604615388 55.64842306694215, 37.85568214273156 55.64448130732034, 37.86358747266938 55.64492848060824, 37.86710823372331 55.64931772880712, 37.86272230089792 55.65325994285493, 37.85481544306671 55.65281245424864, 37.85129604615388 55.64842306694215))",poly1,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa003bfffff,1.1274717808092365,0.0,0.0,"POLYGON ((37.1776310436204 56.00554000325862, 37.18209518286731 56.00164371755411, 37.19001739062659 56.00214405456587, 37.19347699000671 56.00654100183784, 37.18901297830945 56.01043773949008, 37.18108923948441 56.00993707789205, 37.1776310436204 56.00554000325862))",poly2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa425bfffff,0.34315089547660044,0.0,0.0,"POLYGON ((37.09050092806331 55.64473916899671, 37.09493098304891 55.6408370059031, 37.10277701915031 55.64133129345248, 37.10619450137253 55.64572807062104, 37.10176456676616 55.64963068508427, 37.09391702936638 55.64913607097894, 37.09050092806331 55.64473916899671))",poly0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa053dfffff,3.473923333728021,0.0,0.0,"POLYGON ((37.32687290868586 56.06086170058068, 37.33133437053182 56.05695923937003, 37.33927898561428 56.05745205382674, 37.34276367918383 56.06184765174663, 37.33830235388552 56.06575056557087, 37.33035619826966 56.06525742883126, 37.32687290868586 56.06086170058068))",poly2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa6943fffff,5.8231707073170735,0.0,41.0,"POLYGON ((37.8284547838648 55.63874730992074, 37.83284120587116 55.63480645901558, 37.84074295105017 55.63525475478203, 37.84425980042651 55.6396442171044, 37.83987354078869 55.64358552234532, 37.83197026920678 55.64313691089883, 37.8284547838648 55.63874730992074))",poly1,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa54e7fffff,1.3399288750027645,0.0,0.0,"POLYGON ((37.16140994439874 55.74536987840008, 37.16584675917828 55.741466879738, 37.17371754538465 55.74195998261587, 37.17715302778358 55.74635640945984, 37.17271633801583 55.75025985984653, 37.16484404064327 55.74976643163431, 37.16140994439874 55.74536987840008))",poly0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4723fffff,4.269767465116278,0.0,43.0,"POLYGON ((37.28934046720282 55.66966747738547, 37.29376174095808 55.66575560869695, 37.30162800561653 55.66623839494181, 37.30507450642639 55.67063337345457, 37.30065336449704 55.67454569436716, 37.29278558973759 55.67406258451285, 37.28934046720282 55.66966747738547))",poly0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa634bfffff,3.913475148936171,1.0,47.0,"POLYGON ((37.631276671029 55.80741453162174, 37.63569274636384 55.80348878632047, 37.64361180012815 55.80395467499807, 37.64711631052189 55.80834662723748, 37.64270038753199 55.81227282621654, 37.6347798016037 55.81180661924875, 37.631276671029 55.80741453162174))",poly3,5.0,9.0,0.0,11.0,11.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0
8811aa6d35fffff,5.6633334,0.0,25.0,"POLYGON ((38.04438997174557 55.74723148655191, 38.04877506085125 55.74328256303497, 38.05671396222685 55.74372074677702, 38.06026931606476 55.74810816621631, 38.05588440261913 55.75205754491864, 38.0479439594726 55.7516190489673, 38.04438997174557 55.74723148655191))",poly1,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa714bfffff,3.1557691923076923,0.0,26.0,"POLYGON ((37.46512929449895 55.79751206932795, 37.46955407093347 55.79359469467499, 37.47745843247208 55.79407061385234, 37.48093954304339 55.79846422842734, 37.47651490933516 55.80238205609344, 37.46860902213143 55.80190581614146, 37.46512929449895 55.79751206932795))",poly2,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa4dc9fffff,6.007051269230768,0.0,26.0,"POLYGON ((37.48014244544138 55.55984427658066, 37.48454091851723 55.55591930858978, 37.49240100301723 55.55638679412176, 37.49586412293993 55.56077956862733, 37.49146579180368 55.56470498956699, 37.48360419861047 55.56423718302258, 37.48014244544138 55.55984427658066))",poly0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8811aa62d1fffff,13.008974384615383,0.0,13.0,"POLYGON ((37.7279552731862 55.90935430871128, 37.73237659186618 55.90542650256944, 37.74032274511065 55.90588955631666, 37.74384912260901 55.91028073281586, 37.73942796262684 55.91420899307235, 37.73148026624627 55.91374562268538, 37.7279552731862 55.90935430871128))",poly3,2.0,7.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
